packet_length,flow_duration,fwd_packets/s,bwd_packets/s,flag_counts, Label
634,56546,21.850983435413028,94.25459396769052,3,BENIGN
464,21388,39.67968470863165,4.283755511911325,2,BENIGN
652,95181,4.438777217085443,44.638689026319476,4,BENIGN
731,36977,27.782207278173445,7.000351213306577,2,BENIGN
1345,15413,81.66821754507181,72.9234742913643,3,BENIGN
1383,80985,28.456230176289754,60.84089358800178,2,BENIGN
354,72815,81.82066687482475,70.66342634675964,4,BENIGN
916,10426,53.15994646044309,37.4480399968017,0,BENIGN
1440,1660,87.98626773611599,36.94819340313803,4,BENIGN
1352,79248,57.47795542644152,4.53192789608946,0,BENIGN
701,83286,2.966822306473982,34.99449395296398,1,DDoS
316,26845,67.54202075470891,92.92884022620595,4,BENIGN
663,31990,4.485356802356866,37.9226537180449,4,BENIGN
555,20122,45.0597018983134,83.13677062219699,3,BENIGN
1413,52679,92.9426694473114,84.2325504749934,2,BENIGN
882,70416,16.520393933785016,37.324115637923384,0,BENIGN
389,83947,38.98723529415441,63.19886803961891,0,BENIGN
862,28480,72.98603088484784,9.537160227305863,3,BENIGN
1200,2456,88.22585560948475,10.36785807342765,3,BENIGN
798,70426,67.09430047425079,4.865766366171331,2,BENIGN
938,92547,25.81732541911692,58.10150933751095,2,BENIGN
282,89999,67.46078529162162,42.607097762609705,4,BENIGN
582,20149,29.672764110409,54.80323566642401,1,BENIGN
1103,75817,71.84292298187353,52.10731905083878,2,DDoS
268,16182,95.40331275850406,35.02029910907303,3,BENIGN
587,761,72.13934511062882,67.7473414823473,2,BENIGN
959,37512,86.28805029124123,75.85018809163907,0,BENIGN
1286,3020,0.2103843175883413,1.4628258877675715,1,BENIGN
45,91294,71.75721247315944,20.72422997688783,4,BENIGN
1385,60415,82.95875568652504,71.32358680833369,0,BENIGN
507,79661,4.055873754468142,38.66201726338342,0,BENIGN
114,9046,87.15977272882306,66.24839469416082,1,BENIGN
43,94342,25.669422831004585,34.696265973455844,4,BENIGN
685,45600,66.52921019780553,39.07551523296371,3,BENIGN
157,16409,80.03548790234066,15.867887368968493,4,BENIGN
920,55330,66.26645130593555,25.823101966616,2,BENIGN
543,98756,9.228479207325723,60.541175750758725,0,BENIGN
986,30127,59.63215188603683,43.31631113151664,2,DDoS
613,72641,54.95836567221436,77.43026829445951,3,BENIGN
233,59421,90.03212680742715,85.25849549383427,2,BENIGN
886,1056,40.42397296442092,54.164641821675986,4,BENIGN
754,74231,32.108109708705015,75.82672920560591,2,DDoS
1455,48008,74.98507644364662,30.690451319457,3,BENIGN
1089,78439,41.267532608339664,41.49712154000782,3,DDoS
1498,26063,64.6096175005063,71.2777676216831,3,BENIGN
212,39543,64.64500901246069,38.62119928170307,4,BENIGN
1363,99359,88.80390643601179,58.85049351589888,3,DDoS
365,39163,59.869240231909735,18.53727790825115,0,BENIGN
1473,80918,50.21536099619869,59.9771314970498,3,BENIGN
1181,4803,13.8871326396517,86.15137072268936,2,BENIGN
